player_id,opponent,match_date,games_won,games_lost,game_diff,aces,double_faults,match_win,tourney_name,tourney_level,surface,round
wta_19,wta_53,2025-08-29,14,16,-2,,,0,US Open,Grand Slam,Hard,3rd Round
wta_1,wta_28,2025-08-30,13,9,4,,,1,US Open,Grand Slam,Hard,3rd Round
wta_28,wta_1,2025-08-30,9,13,-4,,,0,US Open,Grand Slam,Hard,3rd Round
wta_116,wta_7,2025-08-30,13,7,6,,,1,US Open,Grand Slam,Hard,3rd Round
wta_7,wta_116,2025-08-30,7,13,-6,,,0,US Open,Grand Slam,Hard,3rd Round
wta_13,wta_14,2025-08-30,18,13,5,,,1,US Open,Grand Slam,Hard,3rd Round
wta_14,wta_13,2025-08-30,13,18,-5,,,0,US Open,Grand Slam,Hard,3rd Round
wta_4,wta_55,2025-08-30,12,4,8,,,1,US Open,Grand Slam,Hard,3rd Round
wta_55,wta_4,2025-08-30,4,12,-8,,,0,US Open,Grand Slam,Hard,3rd Round
wta_26,wta_107,2025-08-30,15,12,3,,,1,US Open,Grand Slam,Hard,3rd Round
wta_107,wta_26,2025-08-30,12,15,-3,,,0,US Open,Grand Slam,Hard,3rd Round
wta_16,wta_61,2025-08-30,16,9,7,,,1,US Open,Grand Slam,Hard,3rd Round
wta_61,wta_16,2025-08-30,9,16,-7,,,0,US Open,Grand Slam,Hard,3rd Round
wta_11,wta_52,2025-08-30,12,1,11,,,1,US Open,Grand Slam,Hard,3rd Round
wta_52,wta_11,2025-08-30,1,12,-11,,,0,US Open,Grand Slam,Hard,3rd Round
wta_6,wta_38,2025-08-30,16,12,4,,,1,US Open,Grand Slam,Hard,3rd Round
wta_38,wta_6,2025-08-30,12,16,-4,,,0,US Open,Grand Slam,Hard,3rd Round
wta_2,wta_24,2025-08-31,13,10,3,,,1,US Open,Grand Slam,Hard,3rd Round
wta_24,wta_2,2025-08-31,10,13,-3,,,0,US Open,Grand Slam,Hard,3rd Round
wta_5,wta_36,2025-08-31,12,3,9,,,1,US Open,Grand Slam,Hard,4th Round
wta_36,wta_5,2025-08-31,3,12,-9,,,0,US Open,Grand Slam,Hard,4th Round
wta_53,wta_116,2025-08-31,14,15,-1,,,1,US Open,Grand Slam,Hard,4th Round
wta_116,wta_53,2025-08-31,15,14,1,,,0,US Open,Grand Slam,Hard,4th Round
wta_1,wta_62,2025-09-01,12,5,7,,,1,US Open,Grand Slam,Hard,4th Round
wta_62,wta_1,2025-09-01,5,12,-7,,,0,US Open,Grand Slam,Hard,4th Round
wta_37,wta_3,2025-09-01,17,13,4,,,1,US Open,Grand Slam,Hard,4th Round
wta_3,wta_37,2025-09-01,13,17,-4,,,0,US Open,Grand Slam,Hard,4th Round
wta_2,wta_11,2025-09-01,12,4,8,,,1,US Open,Grand Slam,Hard,4th Round
wta_11,wta_2,2025-09-01,4,12,-8,,,0,US Open,Grand Slam,Hard,4th Round
wta_13,wta_26,2025-09-01,18,13,5,,,1,US Open,Grand Slam,Hard,4th Round
wta_26,wta_13,2025-09-01,13,18,-5,,,0,US Open,Grand Slam,Hard,4th Round
wta_16,wta_4,2025-09-01,12,5,7,,,1,US Open,Grand Slam,Hard,4th Round
wta_4,wta_16,2025-09-01,5,12,-7,,,0,US Open,Grand Slam,Hard,4th Round
wta_5,wta_53,2025-09-02,12,6,6,,,1,US Open,Grand Slam,Hard,Quarterfinals
wta_53,wta_5,2025-09-02,6,12,-6,,,0,US Open,Grand Slam,Hard,Quarterfinals
wta_1,wta_37,2025-09-03,0,0,0,,,1,US Open,Grand Slam,Hard,Quarterfinals
wta_37,wta_1,2025-09-03,0,0,0,,,0,US Open,Grand Slam,Hard,Quarterfinals
wta_6,wta_2,2025-09-03,12,7,5,,,1,US Open,Grand Slam,Hard,Quarterfinals
wta_2,wta_6,2025-09-03,7,12,-5,,,0,US Open,Grand Slam,Hard,Quarterfinals
wta_16,wta_13,2025-09-04,13,10,3,,,1,US Open,Grand Slam,Hard,Quarterfinals
wta_13,wta_16,2025-09-04,10,13,-3,,,0,US Open,Grand Slam,Hard,Quarterfinals
wta_1,wta_5,2025-09-05,16,13,3,,,1,US Open,Grand Slam,Hard,Semifinals
wta_5,wta_1,2025-09-05,13,16,-3,,,0,US Open,Grand Slam,Hard,Semifinals
wta_6,wta_16,2025-09-05,19,16,3,,,1,US Open,Grand Slam,Hard,Semifinals
wta_16,wta_6,2025-09-05,16,19,-3,,,0,US Open,Grand Slam,Hard,Semifinals
wta_1,wta_6,2025-09-06,13,9,4,,,1,US Open,Grand Slam,Hard,The Final
wta_6,wta_1,2025-09-06,9,13,-4,,,0,US Open,Grand Slam,Hard,The Final
wta_127,wta_76,2025-09-08,12,6,6,,,1,Guadalajara Open,WTA500,Hard,1st Round
wta_76,wta_127,2025-09-08,6,12,-6,,,0,Guadalajara Open,WTA500,Hard,1st Round
wta_20,wta_143,2025-09-08,16,13,3,,,1,Guadalajara Open,WTA500,Hard,1st Round
wta_143,wta_20,2025-09-08,13,16,-3,,,0,Guadalajara Open,WTA500,Hard,1st Round
wta_137,wta_144,2025-09-09,16,15,1,,,1,Guadalajara Open,WTA500,Hard,1st Round
wta_144,wta_137,2025-09-09,15,16,-1,,,0,Guadalajara Open,WTA500,Hard,1st Round
wta_54,wta_84,2025-09-09,12,6,6,,,1,Guadalajara Open,WTA500,Hard,1st Round
wta_84,wta_54,2025-09-09,6,12,-6,,,0,Guadalajara Open,WTA500,Hard,1st Round
wta_57,wta_33,2025-09-09,12,2,10,,,1,Guadalajara Open,WTA500,Hard,1st Round
wta_33,wta_57,2025-09-09,2,12,-10,,,0,Guadalajara Open,WTA500,Hard,1st Round
wta_58,wta_50,2025-09-10,6,0,6,,,1,Guadalajara Open,WTA500,Hard,1st Round
wta_50,wta_58,2025-09-10,0,6,-6,,,0,Guadalajara Open,WTA500,Hard,1st Round
wta_231,wta_46,2025-09-10,17,15,2,,,1,Guadalajara Open,WTA500,Hard,1st Round
wta_46,wta_231,2025-09-10,15,17,-2,,,0,Guadalajara Open,WTA500,Hard,1st Round
wta_104,wta_127,2025-09-10,12,5,7,,,1,Guadalajara Open,WTA500,Hard,2nd Round
wta_127,wta_104,2025-09-10,5,12,-7,,,0,Guadalajara Open,WTA500,Hard,2nd Round
wta_54,wta_246,2025-09-11,13,8,5,,,1,Guadalajara Open,WTA500,Hard,2nd Round
wta_246,wta_54,2025-09-11,8,13,-5,,,0,Guadalajara Open,WTA500,Hard,2nd Round
wta_58,wta_231,2025-09-11,12,4,8,,,1,Guadalajara Open,WTA500,Hard,2nd Round
wta_231,wta_58,2025-09-11,4,12,-8,,,0,Guadalajara Open,WTA500,Hard,2nd Round
wta_57,wta_22,2025-09-11,16,13,3,,,1,Guadalajara Open,WTA500,Hard,2nd Round
wta_22,wta_57,2025-09-11,13,16,-3,,,0,Guadalajara Open,WTA500,Hard,2nd Round
wta_55,wta_136,2025-09-12,13,7,6,,,1,Guadalajara Open,WTA500,Hard,2nd Round
wta_136,wta_55,2025-09-12,7,13,-6,,,0,Guadalajara Open,WTA500,Hard,2nd Round
wta_137,wta_27,2025-09-12,18,13,5,,,1,Guadalajara Open,WTA500,Hard,2nd Round
wta_27,wta_137,2025-09-12,13,18,-5,,,0,Guadalajara Open,WTA500,Hard,2nd Round
wta_57,wta_54,2025-09-12,15,14,1,,,1,Guadalajara Open,WTA500,Hard,Quarterfinals
wta_54,wta_57,2025-09-12,14,15,-1,,,0,Guadalajara Open,WTA500,Hard,Quarterfinals
wta_58,wta_137,2025-09-13,12,5,7,,,1,Guadalajara Open,WTA500,Hard,Quarterfinals
wta_137,wta_58,2025-09-13,5,12,-7,,,0,Guadalajara Open,WTA500,Hard,Quarterfinals
wta_104,wta_55,2025-09-13,13,9,4,,,1,Guadalajara Open,WTA500,Hard,Quarterfinals
wta_55,wta_104,2025-09-13,9,13,-4,,,0,Guadalajara Open,WTA500,Hard,Quarterfinals
wta_58,wta_57,2025-09-13,13,9,4,,,1,Guadalajara Open,WTA500,Hard,Semifinals
wta_57,wta_58,2025-09-13,9,13,-4,,,0,Guadalajara Open,WTA500,Hard,Semifinals
wta_20,wta_104,2025-09-14,18,13,5,,,1,Guadalajara Open,WTA500,Hard,Semifinals
wta_104,wta_20,2025-09-14,13,18,-5,,,0,Guadalajara Open,WTA500,Hard,Semifinals
wta_20,wta_58,2025-09-14,12,5,7,,,1,Guadalajara Open,WTA500,Hard,The Final
wta_58,wta_20,2025-09-14,5,12,-7,,,0,Guadalajara Open,WTA500,Hard,The Final
wta_418,wta_73,2025-09-08,10,6,4,,,1,SP Open,WTA250,Hard,1st Round
wta_73,wta_418,2025-09-08,6,10,-4,,,0,SP Open,WTA250,Hard,1st Round
wta_64,wta_251,2025-09-08,13,9,4,,,1,SP Open,WTA250,Hard,1st Round
wta_251,wta_64,2025-09-08,9,13,-4,,,0,SP Open,WTA250,Hard,1st Round
wta_421,wta_211,2025-09-08,13,9,4,,,1,SP Open,WTA250,Hard,1st Round
wta_211,wta_421,2025-09-08,9,13,-4,,,0,SP Open,WTA250,Hard,1st Round
wta_47,wta_115,2025-09-08,12,5,7,,,1,SP Open,WTA250,Hard,1st Round
wta_115,wta_47,2025-09-08,5,12,-7,,,0,SP Open,WTA250,Hard,1st Round
wta_93,wta_284,2025-09-09,12,5,7,,,1,SP Open,WTA250,Hard,1st Round
wta_284,wta_93,2025-09-09,5,12,-7,,,0,SP Open,WTA250,Hard,1st Round
wta_480,wta_216,2025-09-09,12,3,9,,,1,SP Open,WTA250,Hard,1st Round
wta_216,wta_480,2025-09-09,3,12,-9,,,0,SP Open,WTA250,Hard,1st Round
wta_214,wta_168,2025-09-09,14,13,1,,,1,SP Open,WTA250,Hard,1st Round
wta_168,wta_214,2025-09-09,13,14,-1,,,0,SP Open,WTA250,Hard,1st Round
wta_45,wta_406,2025-09-09,12,2,10,,,1,SP Open,WTA250,Hard,1st Round
wta_406,wta_45,2025-09-09,2,12,-10,,,0,SP Open,WTA250,Hard,1st Round
wta_47,wta_421,2025-09-10,12,1,11,,,1,SP Open,WTA250,Hard,2nd Round
wta_421,wta_47,2025-09-10,1,12,-11,,,0,SP Open,WTA250,Hard,2nd Round
wta_72,wta_162,2025-09-10,13,10,3,,,1,SP Open,WTA250,Hard,2nd Round
wta_162,wta_72,2025-09-10,10,13,-3,,,0,SP Open,WTA250,Hard,2nd Round
wta_45,wta_187,2025-09-10,12,5,7,,,1,SP Open,WTA250,Hard,2nd Round
wta_187,wta_45,2025-09-10,5,12,-7,,,0,SP Open,WTA250,Hard,2nd Round
wta_87,wta_480,2025-09-11,12,8,4,,,1,SP Open,WTA250,Hard,2nd Round
wta_480,wta_87,2025-09-11,8,12,-4,,,0,SP Open,WTA250,Hard,2nd Round
wta_47,wta_45,2025-09-12,12,5,7,,,1,SP Open,WTA250,Hard,Quarterfinals
wta_45,wta_47,2025-09-12,5,12,-7,,,0,SP Open,WTA250,Hard,Quarterfinals
wta_72,wta_64,2025-09-12,12,7,5,,,1,SP Open,WTA250,Hard,Quarterfinals
wta_64,wta_72,2025-09-12,7,12,-5,,,0,SP Open,WTA250,Hard,Quarterfinals
wta_47,wta_72,2025-09-13,13,9,4,,,1,SP Open,WTA250,Hard,Semifinals
wta_72,wta_47,2025-09-13,9,13,-4,,,0,SP Open,WTA250,Hard,Semifinals
wta_56,wta_100,2025-09-15,12,7,5,,,1,Korea Open,WTA500,Hard,1st Round
wta_100,wta_56,2025-09-15,7,12,-5,,,0,Korea Open,WTA500,Hard,1st Round
wta_29,wta_118,2025-09-15,13,10,3,,,1,Korea Open,WTA500,Hard,1st Round
wta_118,wta_29,2025-09-15,10,13,-3,,,0,Korea Open,WTA500,Hard,1st Round
wta_46,wta_243,2025-09-15,12,4,8,,,1,Korea Open,WTA500,Hard,1st Round
wta_243,wta_46,2025-09-15,4,12,-8,,,0,Korea Open,WTA500,Hard,1st Round
wta_95,wta_159,2025-09-15,17,13,4,,,1,Korea Open,WTA500,Hard,1st Round
wta_159,wta_95,2025-09-15,13,17,-4,,,0,Korea Open,WTA500,Hard,1st Round
wta_32,wta_52,2025-09-15,15,14,1,,,1,Korea Open,WTA500,Hard,1st Round
wta_52,wta_32,2025-09-15,14,15,-1,,,0,Korea Open,WTA500,Hard,1st Round
wta_35,wta_188,2025-09-15,12,3,9,,,1,Korea Open,WTA500,Hard,1st Round
wta_188,wta_35,2025-09-15,3,12,-9,,,0,Korea Open,WTA500,Hard,1st Round
wta_53,wta_166,2025-09-16,12,3,9,,,1,Korea Open,WTA500,Hard,1st Round
wta_166,wta_53,2025-09-16,3,12,-9,,,0,Korea Open,WTA500,Hard,1st Round
wta_30,wta_103,2025-09-17,12,4,8,,,1,Korea Open,WTA500,Hard,1st Round
wta_103,wta_30,2025-09-17,4,12,-8,,,0,Korea Open,WTA500,Hard,1st Round
wta_21,wta_68,2025-09-17,14,12,2,,,1,Korea Open,WTA500,Hard,1st Round
wta_68,wta_21,2025-09-17,12,14,-2,,,0,Korea Open,WTA500,Hard,1st Round
wta_109,wta_54,2025-09-17,12,5,7,,,1,Korea Open,WTA500,Hard,1st Round
wta_54,wta_109,2025-09-17,5,12,-7,,,0,Korea Open,WTA500,Hard,1st Round
wta_25,wta_38,2025-09-17,12,7,5,,,1,Korea Open,WTA500,Hard,1st Round
wta_38,wta_25,2025-09-17,7,12,-5,,,0,Korea Open,WTA500,Hard,1st Round
wta_15,wta_56,2025-09-17,13,8,5,,,1,Korea Open,WTA500,Hard,2nd Round
wta_56,wta_15,2025-09-17,8,13,-5,,,0,Korea Open,WTA500,Hard,2nd Round
wta_29,wta_32,2025-09-17,12,4,8,,,1,Korea Open,WTA500,Hard,2nd Round
wta_32,wta_29,2025-09-17,4,12,-8,,,0,Korea Open,WTA500,Hard,2nd Round
wta_109,wta_21,2025-09-18,12,8,4,,,1,Korea Open,WTA500,Hard,2nd Round
wta_21,wta_109,2025-09-18,8,12,-4,,,0,Korea Open,WTA500,Hard,2nd Round
wta_11,wta_35,2025-09-18,16,10,6,,,1,Korea Open,WTA500,Hard,2nd Round
wta_35,wta_11,2025-09-18,10,16,-6,,,0,Korea Open,WTA500,Hard,2nd Round
wta_2,wta_30,2025-09-18,12,5,7,,,1,Korea Open,WTA500,Hard,2nd Round
wta_30,wta_2,2025-09-18,5,12,-7,,,0,Korea Open,WTA500,Hard,2nd Round
wta_46,wta_61,2025-09-18,13,8,5,,,1,Korea Open,WTA500,Hard,2nd Round
wta_61,wta_46,2025-09-18,8,13,-5,,,0,Korea Open,WTA500,Hard,2nd Round
wta_53,wta_25,2025-09-18,17,13,4,,,1,Korea Open,WTA500,Hard,2nd Round
wta_25,wta_53,2025-09-18,13,17,-4,,,0,Korea Open,WTA500,Hard,2nd Round
wta_29,wta_15,2025-09-20,12,3,9,,,1,Korea Open,WTA500,Hard,Quarterfinals
wta_15,wta_29,2025-09-20,3,12,-9,,,0,Korea Open,WTA500,Hard,Quarterfinals
wta_2,wta_53,2025-09-20,12,3,9,,,1,Korea Open,WTA500,Hard,Quarterfinals
wta_53,wta_2,2025-09-20,3,12,-9,,,0,Korea Open,WTA500,Hard,Quarterfinals
wta_46,wta_109,2025-09-20,13,6,7,,,1,Korea Open,WTA500,Hard,Quarterfinals
wta_109,wta_46,2025-09-20,6,13,-7,,,0,Korea Open,WTA500,Hard,Quarterfinals
wta_11,wta_95,2025-09-20,12,5,7,,,1,Korea Open,WTA500,Hard,Quarterfinals
wta_95,wta_11,2025-09-20,5,12,-7,,,0,Korea Open,WTA500,Hard,Quarterfinals
wta_2,wta_29,2025-09-20,12,2,10,,,1,Korea Open,WTA500,Hard,Semifinals
wta_29,wta_2,2025-09-20,2,12,-10,,,0,Korea Open,WTA500,Hard,Semifinals
wta_11,wta_46,2025-09-20,12,6,6,,,1,Korea Open,WTA500,Hard,Semifinals
wta_46,wta_11,2025-09-20,6,12,-6,,,0,Korea Open,WTA500,Hard,Semifinals
wta_2,wta_11,2025-09-21,15,17,-2,,,1,Korea Open,WTA500,Hard,The Final
wta_11,wta_2,2025-09-21,17,15,2,,,0,Korea Open,WTA500,Hard,The Final
wta_30,wta_121,2025-09-24,12,5,7,,,1,China Open,WTA1000,Hard,1st Round
wta_121,wta_30,2025-09-24,5,12,-7,,,0,China Open,WTA1000,Hard,1st Round
wta_31,wta_330,2025-09-24,13,8,5,,,1,China Open,WTA1000,Hard,1st Round
wta_330,wta_31,2025-09-24,8,13,-5,,,0,China Open,WTA1000,Hard,1st Round
wta_183,wta_94,2025-09-24,13,9,4,,,1,China Open,WTA1000,Hard,1st Round
wta_94,wta_183,2025-09-24,9,13,-4,,,0,China Open,WTA1000,Hard,1st Round
wta_68,wta_52,2025-09-24,12,6,6,,,1,China Open,WTA1000,Hard,1st Round
wta_52,wta_68,2025-09-24,6,12,-6,,,0,China Open,WTA1000,Hard,1st Round
wta_91,wta_138,2025-09-24,12,5,7,,,1,China Open,WTA1000,Hard,1st Round
wta_138,wta_91,2025-09-24,5,12,-7,,,0,China Open,WTA1000,Hard,1st Round
wta_33,wta_100,2025-09-24,20,18,2,,,1,China Open,WTA1000,Hard,1st Round
wta_100,wta_33,2025-09-24,18,20,-2,,,0,China Open,WTA1000,Hard,1st Round
wta_67,wta_57,2025-09-24,12,6,6,,,1,China Open,WTA1000,Hard,1st Round
wta_57,wta_67,2025-09-24,6,12,-6,,,0,China Open,WTA1000,Hard,1st Round
wta_130,wta_88,2025-09-24,14,15,-1,,,1,China Open,WTA1000,Hard,1st Round
wta_88,wta_130,2025-09-24,15,14,1,,,0,China Open,WTA1000,Hard,1st Round
wta_83,wta_44,2025-09-24,18,16,2,,,1,China Open,WTA1000,Hard,1st Round
wta_44,wta_83,2025-09-24,16,18,-2,,,0,China Open,WTA1000,Hard,1st Round
wta_144,wta_123,2025-09-24,14,11,3,,,1,China Open,WTA1000,Hard,1st Round
wta_123,wta_144,2025-09-24,11,14,-3,,,0,China Open,WTA1000,Hard,1st Round
wta_53,wta_82,2025-09-24,12,4,8,,,1,China Open,WTA1000,Hard,1st Round
wta_82,wta_53,2025-09-24,4,12,-8,,,0,China Open,WTA1000,Hard,1st Round
wta_96,wta_59,2025-09-24,14,13,1,,,1,China Open,WTA1000,Hard,1st Round
wta_59,wta_96,2025-09-24,13,14,-1,,,0,China Open,WTA1000,Hard,1st Round
wta_85,wta_103,2025-09-24,15,11,4,,,1,China Open,WTA1000,Hard,1st Round
wta_103,wta_85,2025-09-24,11,15,-4,,,0,China Open,WTA1000,Hard,1st Round
wta_39,wta_54,2025-09-24,12,6,6,,,1,China Open,WTA1000,Hard,1st Round
wta_54,wta_39,2025-09-24,6,12,-6,,,0,China Open,WTA1000,Hard,1st Round
wta_65,wta_161,2025-09-24,13,10,3,,,1,China Open,WTA1000,Hard,1st Round
wta_161,wta_65,2025-09-24,10,13,-3,,,0,China Open,WTA1000,Hard,1st Round
wta_84,wta_358,2025-09-25,12,2,10,,,1,China Open,WTA1000,Hard,1st Round
wta_358,wta_84,2025-09-25,2,12,-10,,,0,China Open,WTA1000,Hard,1st Round
wta_73,wta_101,2025-09-25,13,8,5,,,1,China Open,WTA1000,Hard,1st Round
wta_101,wta_73,2025-09-25,8,13,-5,,,0,China Open,WTA1000,Hard,1st Round
wta_223,wta_186,2025-09-25,13,6,7,,,1,China Open,WTA1000,Hard,1st Round
wta_186,wta_223,2025-09-25,6,13,-7,,,0,China Open,WTA1000,Hard,1st Round
wta_79,wta_102,2025-09-25,12,4,8,,,1,China Open,WTA1000,Hard,1st Round
wta_102,wta_79,2025-09-25,4,12,-8,,,0,China Open,WTA1000,Hard,1st Round
wta_113,wta_47,2025-09-25,19,13,6,,,1,China Open,WTA1000,Hard,1st Round
wta_47,wta_113,2025-09-25,13,19,-6,,,0,China Open,WTA1000,Hard,1st Round
wta_75,wta_46,2025-09-25,12,7,5,,,1,China Open,WTA1000,Hard,1st Round
wta_46,wta_75,2025-09-25,7,12,-5,,,0,China Open,WTA1000,Hard,1st Round
wta_95,wta_55,2025-09-25,13,9,4,,,1,China Open,WTA1000,Hard,1st Round
wta_55,wta_95,2025-09-25,9,13,-4,,,0,China Open,WTA1000,Hard,1st Round
wta_141,wta_90,2025-09-25,12,4,8,,,1,China Open,WTA1000,Hard,1st Round
wta_90,wta_141,2025-09-25,4,12,-8,,,0,China Open,WTA1000,Hard,1st Round
wta_51,wta_76,2025-09-25,12,5,7,,,1,China Open,WTA1000,Hard,1st Round
wta_76,wta_51,2025-09-25,5,12,-7,,,0,China Open,WTA1000,Hard,1st Round
wta_62,wta_99,2025-09-25,12,6,6,,,1,China Open,WTA1000,Hard,1st Round
wta_99,wta_62,2025-09-25,6,12,-6,,,0,China Open,WTA1000,Hard,1st Round
wta_35,wta_86,2025-09-25,18,15,3,,,1,China Open,WTA1000,Hard,1st Round
wta_86,wta_35,2025-09-25,15,18,-3,,,0,China Open,WTA1000,Hard,1st Round
wta_58,wta_109,2025-09-25,12,6,6,,,1,China Open,WTA1000,Hard,1st Round
wta_109,wta_58,2025-09-25,6,12,-6,,,0,China Open,WTA1000,Hard,1st Round
wta_122,wta_77,2025-09-25,12,6,6,,,1,China Open,WTA1000,Hard,1st Round
wta_77,wta_122,2025-09-25,6,12,-6,,,0,China Open,WTA1000,Hard,1st Round
wta_4,wta_91,2025-09-26,12,4,8,,,1,China Open,WTA1000,Hard,2nd Round
wta_91,wta_4,2025-09-26,4,12,-8,,,0,China Open,WTA1000,Hard,2nd Round
wta_32,wta_144,2025-09-26,12,6,6,,,1,China Open,WTA1000,Hard,2nd Round
wta_144,wta_32,2025-09-26,6,12,-6,,,0,China Open,WTA1000,Hard,2nd Round
wta_28,wta_33,2025-09-26,12,2,10,,,1,China Open,WTA1000,Hard,2nd Round
wta_33,wta_28,2025-09-26,2,12,-10,,,0,China Open,WTA1000,Hard,2nd Round
wta_39,wta_50,2025-09-26,14,10,4,,,1,China Open,WTA1000,Hard,2nd Round
wta_50,wta_39,2025-09-26,10,14,-4,,,0,China Open,WTA1000,Hard,2nd Round
wta_56,wta_20,2025-09-26,17,14,3,,,1,China Open,WTA1000,Hard,2nd Round
wta_20,wta_56,2025-09-26,14,17,-3,,,0,China Open,WTA1000,Hard,2nd Round
wta_3,wta_68,2025-09-26,17,14,3,,,1,China Open,WTA1000,Hard,2nd Round
wta_68,wta_3,2025-09-26,14,17,-3,,,0,China Open,WTA1000,Hard,2nd Round
wta_49,wta_65,2025-09-26,13,8,5,,,1,China Open,WTA1000,Hard,2nd Round
wta_65,wta_49,2025-09-26,8,13,-5,,,0,China Open,WTA1000,Hard,2nd Round
wta_70,wta_67,2025-09-26,13,9,4,,,1,China Open,WTA1000,Hard,2nd Round
wta_67,wta_70,2025-09-26,9,13,-4,,,0,China Open,WTA1000,Hard,2nd Round
wta_8,wta_183,2025-09-26,12,4,8,,,1,China Open,WTA1000,Hard,2nd Round
wta_183,wta_8,2025-09-26,4,12,-8,,,0,China Open,WTA1000,Hard,2nd Round
wta_31,wta_22,2025-09-26,12,6,6,,,1,China Open,WTA1000,Hard,2nd Round
wta_22,wta_31,2025-09-26,6,12,-6,,,0,China Open,WTA1000,Hard,2nd Round
wta_53,wta_11,2025-09-26,13,7,6,,,1,China Open,WTA1000,Hard,2nd Round
wta_11,wta_53,2025-09-26,7,13,-6,,,0,China Open,WTA1000,Hard,2nd Round
wta_6,wta_83,2025-09-26,12,4,8,,,1,China Open,WTA1000,Hard,2nd Round
wta_83,wta_6,2025-09-26,4,12,-8,,,0,China Open,WTA1000,Hard,2nd Round
wta_130,wta_27,2025-09-26,12,5,7,,,1,China Open,WTA1000,Hard,2nd Round
wta_27,wta_130,2025-09-26,5,12,-7,,,0,China Open,WTA1000,Hard,2nd Round
wta_85,wta_223,2025-09-26,12,6,6,,,1,China Open,WTA1000,Hard,2nd Round
wta_223,wta_85,2025-09-26,6,12,-6,,,0,China Open,WTA1000,Hard,2nd Round
wta_13,wta_30,2025-09-26,12,5,7,,,1,China Open,WTA1000,Hard,2nd Round
wta_30,wta_13,2025-09-26,5,12,-7,,,0,China Open,WTA1000,Hard,2nd Round
wta_12,wta_96,2025-09-26,12,6,6,,,1,China Open,WTA1000,Hard,2nd Round
wta_96,wta_12,2025-09-26,6,12,-6,,,0,China Open,WTA1000,Hard,2nd Round
wta_19,wta_79,2025-09-27,13,9,4,,,1,China Open,WTA1000,Hard,2nd Round
wta_79,wta_19,2025-09-27,9,13,-4,,,0,China Open,WTA1000,Hard,2nd Round
wta_7,wta_141,2025-09-27,12,4,8,,,1,China Open,WTA1000,Hard,2nd Round
wta_141,wta_7,2025-09-27,4,12,-8,,,0,China Open,WTA1000,Hard,2nd Round
wta_75,wta_10,2025-09-27,14,11,3,,,1,China Open,WTA1000,Hard,2nd Round
wta_10,wta_75,2025-09-27,11,14,-3,,,0,China Open,WTA1000,Hard,2nd Round
wta_2,wta_122,2025-09-27,12,3,9,,,1,China Open,WTA1000,Hard,2nd Round
wta_122,wta_2,2025-09-27,3,12,-9,,,0,China Open,WTA1000,Hard,2nd Round
wta_35,wta_18,2025-09-27,12,7,5,,,1,China Open,WTA1000,Hard,2nd Round
wta_18,wta_35,2025-09-27,7,12,-5,,,0,China Open,WTA1000,Hard,2nd Round
wta_29,wta_21,2025-09-27,13,6,7,,,1,China Open,WTA1000,Hard,2nd Round
wta_21,wta_29,2025-09-27,6,13,-7,,,0,China Open,WTA1000,Hard,2nd Round
wta_84,wta_15,2025-09-27,14,13,1,,,1,China Open,WTA1000,Hard,2nd Round
wta_15,wta_84,2025-09-27,13,14,-1,,,0,China Open,WTA1000,Hard,2nd Round
wta_26,wta_95,2025-09-27,12,2,10,,,1,China Open,WTA1000,Hard,2nd Round
wta_95,wta_26,2025-09-27,2,12,-10,,,0,China Open,WTA1000,Hard,2nd Round
wta_5,wta_73,2025-09-27,12,3,9,,,1,China Open,WTA1000,Hard,2nd Round
wta_73,wta_5,2025-09-27,3,12,-9,,,0,China Open,WTA1000,Hard,2nd Round
wta_14,wta_223,2025-09-27,12,5,7,,,1,China Open,WTA1000,Hard,2nd Round
wta_223,wta_14,2025-09-27,5,12,-7,,,0,China Open,WTA1000,Hard,2nd Round
wta_51,wta_61,2025-09-27,12,3,9,,,1,China Open,WTA1000,Hard,2nd Round
wta_61,wta_51,2025-09-27,3,12,-9,,,0,China Open,WTA1000,Hard,2nd Round
wta_113,wta_16,2025-09-27,13,12,1,,,1,China Open,WTA1000,Hard,2nd Round
wta_16,wta_113,2025-09-27,12,13,-1,,,0,China Open,WTA1000,Hard,2nd Round
wta_23,wta_58,2025-09-27,12,5,7,,,1,China Open,WTA1000,Hard,2nd Round
wta_58,wta_23,2025-09-27,5,12,-7,,,0,China Open,WTA1000,Hard,2nd Round
wta_25,wta_62,2025-09-27,12,6,6,,,1,China Open,WTA1000,Hard,2nd Round
wta_62,wta_25,2025-09-27,6,12,-6,,,0,China Open,WTA1000,Hard,2nd Round
wta_56,wta_3,2025-09-28,13,13,0,,,1,China Open,WTA1000,Hard,3rd Round
wta_3,wta_56,2025-09-28,13,13,0,,,0,China Open,WTA1000,Hard,3rd Round
wta_31,wta_53,2025-09-28,11,11,0,,,1,China Open,WTA1000,Hard,3rd Round
wta_53,wta_31,2025-09-28,11,11,0,,,0,China Open,WTA1000,Hard,3rd Round
wta_4,wta_28,2025-09-28,17,15,2,,,1,China Open,WTA1000,Hard,3rd Round
wta_28,wta_4,2025-09-28,15,17,-2,,,0,China Open,WTA1000,Hard,3rd Round
wta_39,wta_49,2025-09-28,13,8,5,,,1,China Open,WTA1000,Hard,3rd Round
wta_49,wta_39,2025-09-28,8,13,-5,,,0,China Open,WTA1000,Hard,3rd Round
wta_8,wta_32,2025-09-28,12,3,9,,,1,China Open,WTA1000,Hard,3rd Round
