player_id,canonical_name,display_name,variants,full_name
wta_1382,lopata a.,A. Lopata,,Anastasiya Lopata
wta_1383,rodero c.,C. Rodero,,Camila Rodero
wta_1384,ferrer c.,C. Ferrer,,Claudia Hoste Ferrer
wta_1385,podhajecka d.,D. Podhajecka,,Dominika Podhajecka
wta_1386,tverijonaite e.,E. Tverijonaite,,Emilija Tverijonaite
wta_1387,charney e.,E. Charney,,Emma Charney
wta_1388,macias f.,F. Macias,,Fernanda Guadalupe Regalado Macias
wta_1389,vuuren h.,H. Vuuren,,Heike Janse Van Vuuren
wta_1390,buchwald h.,H. Buchwald,,Helena Buchwald
wta_1391,buculei i.,I. Buculei,,Iulia Maria Buculei
wta_1392,diianni j.,J. Diianni,,Jensen Diianni
wta_1393,khramtsova j.,J. Khramtsova,,Julia Khramtsova
wta_1394,paskauskas k.,K. Paskauskas,,Kristina Paskauskas
wta_1395,virc l.,L. Virc,,Lana Virc
wta_1396,carre m.,M. Carre,,Mathilde Ngijol Carre
wta_1397,boyden m.,M. Boyden,,Melissa Boyden
wta_1398,zunino m.,M. Zunino,,Michela Castro Zunino
wta_1399,miyata m.,M. Miyata,,Moeka Miyata
wta_1400,dho n.,N. Dho,,Nahjime Dho
wta_1401,abduraimova n.,N. Abduraimova,,Nigina Abduraimova
wta_1402,montiel p.,P. Montiel,,Paulina Montiel
wta_1403,preugschat p.,P. Preugschat,,Phillippa Preugschat
wta_1404,praefke p.,P. Praefke,,Pia Praefke
wta_1405,wakana r.,R. Wakana,,Ran Wakana
wta_1406,zou r.,R. Zou,,Ruirui Zou
wta_1407,shvetsova v.,V. Shvetsova,,Valeriia Shvetsova
wta_1408,chen y.,Y. Chen,,Yiru Chen
wta_1409,mozgaleva a.,A. Mozgaleva,,Anastasia Mozgaleva
wta_1410,plosnik e.,E. Plosnik,,Ela Plosnik
wta_1411,bougouffa h.,H. Bougouffa,,Hanna Bougouffa
wta_1412,leon i.,I. Leon,,Ines Leon
wta_1413,bucea i.,I. Bucea,,Iulia Bucea
wta_1414,rachapudi p.,P. Rachapudi,,Prathyusha Rachapudi
wta_1415,nagornaia s.,S. Nagornaia,,Sofiia Nagornaia
wta_1416,popescu a.,A. Popescu,,Alessia Popescu
wta_1417,hutchinson h.,H. Hutchinson,,Holly Hutchinson
wta_1418,badia l.,L. Badia,,Laura Badia
wta_1419,lages m.,M. Lages,,Maria Eduarda Lages
wta_1420,atia m.,M. Atia,,Mariam Atia
wta_1421,maruca m.,M. Maruca,,Melina Maria Maruca
wta_1422,safi m.,M. Safi,,Meshkatolzahra Safi
wta_1423,ciocan m.,M. Ciocan,,Milena Ciocan
wta_1424,fernandez b.,B. Fernandez,,Bianca Jolie Fernandez
wta_1425,xun f.,F. Xun,,Fang Ying Xun
wta_1426,nozdrachova m.,M. Nozdrachova,,Mariia Nozdrachova
wta_1427,cui a.,A. Cui,,Angela Cui
wta_1428,allegre c.,C. Allegre,,Camille Allegre
wta_1429,gay c.,C. Gay,,Cayetana Gay
wta_1430,sandhu g.,G. Sandhu,,Gurmanat Kaur Sandhu
wta_1431,sawant m.,M. Sawant,,Madhurima Sawant
wta_1432,yamakita m.,M. Yamakita,,Mia Yamakita
wta_1433,lancelot o.,O. Lancelot,,Olympe Lancelot
wta_1434,ingale p.,P. Ingale,,Pooja Ingale
wta_1435,nloga s.,S. Nloga,,Samantha Imbo Nloga
wta_1436,atturu s.,S. Atturu,,Shria Atturu
wta_1437,ahti v.,V. Ahti,,Venla Ahti
wta_1438,zhao y.,Y. Zhao,,Yichen Zhao
wta_1439,soulie a.,A. Soulie,,Alice Soulie
wta_1440,reva a.,A. Reva,,Aliesia Reva
wta_1441,yuneva a.,A. Yuneva,,Alina Yuneva
wta_1442,sushkova a.,A. Sushkova,,Antonina Sushkova
wta_1443,corvi a.,A. Corvi,,Aurora Corvi
wta_1444,nosei a.,A. Nosei,,Aurora Nosei
wta_1445,simunyu c.,C. Simunyu,,Celine Simunyu
wta_1446,lopez c.,C. Lopez,,Chrystal Lopez
wta_1447,valente d.,D. Valente,,Denise Valente
wta_1448,kaler h.,H. Kaler,,Havah Kaur Kaler
wta_1449,bueno h.,H. Bueno,,Helena Bueno
wta_1450,elkady j.,J. Elkady,,Joody Elkady
wta_1451,belkova k.,K. Belkova,,Kristina Belkova
wta_1452,aguilo m.,M. Aguilo,,Maria Penalver Aguilo
wta_1453,buchnik m.,M. Buchnik,,Mika Buchnik
wta_1454,kang n.,N. Kang,,Na Hyun Kang
wta_1455,hurkacz n.,N. Hurkacz,,Nika Hurkacz
wta_1456,skopintseva p.,P. Skopintseva,,Polina Skopintseva
wta_1457,avataneo s.,S. Avataneo,,Sofia Avataneo
wta_1458,guidi s.,S. Guidi,,Sol Ailin Larraya Guidi
wta_1459,bandurowska x.,X. Bandurowska,,Xenia Bandurowska
wta_1460,negishi y.,Y. Negishi,,Yuzuha Negishi
wta_1461,kolb m.,M. Kolb,,Maryna Kolb
wta_1462,zheng s.,S. Zheng,,Saisai Zheng
wta_1463,yang a.,A. Yang,,Anna Yang
wta_1464,guerrero d.,D. Guerrero,,Daniela Martinez Guerrero
wta_1465,qu y.,Y. Qu,,Yihan Qu
wta_1466,oliveras a.,A. Oliveras,,Abril Cardenas Oliveras
wta_1467,suciu a.,A. Suciu,,Amalia Suciu
wta_1468,couto l.,L. Couto,,Lena Couto
wta_1469,kovacic n.,N. Kovacic,,Nala Kovacic
wta_1470,fernandez o.,O. Fernandez,,Olga Bienzobas Fernandez
wta_1471,kozak v.,V. Kozak,,Vlada Kozak
wta_1472,fedorova a.,A. Fedorova,,Aglaya Fedorova
wta_1473,neira a.,A. Neira,,Agustina Soto Neira
wta_1474,zamburek a.,A. Zamburek,,Ana Carmen Zamburek
wta_1475,requena a.,A. Requena,,Ana Giraldi Requena
wta_1476,safta a.,A. Safta,,Anastasia Safta
wta_1477,arora a.,A. Arora,,Anya Arora
wta_1478,schueller a.,A. Schueller,,Ava Schueller
wta_1479,carvalho b.,B. Carvalho,,Bruna Liotto De Carvalho
wta_1480,corte c.,C. Corte,,Carlota Corte
wta_1481,delaunay c.,C. Delaunay,,Carolann Delaunay
wta_1482,gaillard d.,D. Gaillard,,Delia Gaillard
wta_1483,yakovleva d.,D. Yakovleva,,Diana Yakovleva
wta_1484,pirohova d.,D. Pirohova,,Dominika Pirohova
wta_1485,gao d.,D. Gao,,Duanrui Gao
wta_1486,agureeva e.,E. Agureeva,,Ekaterina Agureeva
wta_1487,tsetsou e.,E. Tsetsou,,Eleni Tsetsou
wta_1488,wan e.,E. Wan,,Elsa Wan
wta_1489,juravliova e.,E. Juravliova,,Elvira Juravliova
wta_1490,mazzoni e.,E. Mazzoni,,Emma Mazzoni
wta_1491,ghirardato e.,E. Ghirardato,,Emma Ottavia Ghirardato
wta_1492,contrino g.,G. Contrino,,Gloria Contrino
wta_1493,arabarco i.,I. Arabarco,,Isabel Arabarco
wta_1494,cherny i.,I. Cherny,,Isabelle Cherny
wta_1495,ogunwale j.,J. Ogunwale,,Jaquelyn Ogunwale
wta_1496,mazzoni j.,J. Mazzoni,,Juliette Mazzoni
wta_1497,trunet j.,J. Trunet,,Juliette Trunet
wta_1498,hui k.,K. Hui,,Katherine Hui
wta_1499,tamura k.,K. Tamura,,Kurumi Tamura
wta_1500,arnautovic l.,L. Arnautovic,,Larisa Arnautovic
wta_1501,dandu l.,L. Dandu,,Laxmisiri Dandu
wta_1502,rabl l.,L. Rabl,,Leonie Rabl
wta_1503,schruff l.,L. Schruff,,Luisa Schruff
wta_1504,baniak m.,M. Baniak,,Magdalena Baniak
wta_1505,stoilkovska m.,M. Stoilkovska,,Magdalena Stoilkovska
wta_1506,ignatjeva m.,M. Ignatjeva,,Margarita Ignatjeva
wta_1507,aytoyan m.,M. Aytoyan,,Maria Aytoyan
wta_1508,burylo m.,M. Burylo,,Matylda Burylo
wta_1509,chudejova m.,M. Chudejova,,Mia Chudejova
wta_1510,kim n.,N. Kim,,Na Ri Kim
wta_1511,paathak p.,P. Paathak,,Paavanii Paathak
wta_1512,bartha p.,P. Bartha,,Panna Bartha
wta_1513,gloeckner p.,P. Gloeckner,,Pauline Gloeckner
wta_1514,ohashi r.,R. Ohashi,,Remika Ohashi
wta_1515,newborn r.,R. Newborn,,Rhiann Newborn
wta_1516,okuwaki r.,R. Okuwaki,,Rinon Okuwaki
wta_1517,rao s.,S. Rao,,Sandeepti Singh Rao
wta_1518,kenzhibayeva s.,S. Kenzhibayeva,,Sandugash Kenzhibayeva
wta_1519,husarova s.,S. Husarova,,Silvia Husarova
wta_1520,ksandinov s.,S. Ksandinov,,Sophia Ksandinov
wta_1521,bruno v.,V. Bruno,,Valentina Abril Bruno
wta_1522,garnevska v.,V. Garnevska,,Valeria Garnevska
wta_1523,gudelj v.,V. Gudelj,,Vanja Gudelj
wta_1524,bedini v.,V. Bedini,,Viola Bedini
